G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,snitch_rate,from_cache,epsilon,agent,trial_id,infection_count,infections_step
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.4,DegGreedy_private,7,36349,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 495, 581, 795, 1118, 1416, 1950, 2423, 3051, 3516, 3768, 3835, 3498, 2950, 2179, 1580, 1084, 688, 380, 212, 135, 53, 18, 5, 4, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.4,DegGreedy_private,8,36106,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 448, 526, 636, 826, 1125, 1474, 1941, 2348, 2987, 3383, 3721, 3639, 3343, 2828, 2193, 1566, 1043, 630, 388, 232, 129, 55, 20, 10, 4, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,1,36017,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 472, 484, 617, 838, 1157, 1457, 1907, 2531, 3120, 3542, 3755, 3645, 3269, 2656, 1969, 1474, 992, 648, 418, 258, 121, 47, 21, 8, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,4,36093,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 457, 532, 635, 875, 1069, 1449, 1805, 2376, 2838, 3439, 3750, 3771, 3454, 2838, 2184, 1555, 1018, 672, 400, 213, 100, 40, 12, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,7,36226,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 594, 679, 961, 1236, 1646, 2151, 2728, 3203, 3556, 3759, 3586, 3096, 2513, 1854, 1406, 903, 580, 334, 205, 89, 45, 12, 9, 4, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,2,36100,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 566, 751, 955, 1275, 1702, 2177, 2655, 3186, 3622, 3724, 3647, 3092, 2480, 1905, 1268, 896, 513, 315, 177, 74, 34, 13, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,5,36423,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 626, 865, 1146, 1555, 2035, 2609, 3267, 3591, 3902, 3684, 3404, 2820, 2101, 1483, 956, 584, 350, 195, 87, 46, 12, 8, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,6,36299,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 519, 642, 816, 1005, 1402, 1853, 2352, 2917, 3487, 3777, 3785, 3322, 2840, 2090, 1517, 1132, 783, 446, 280, 139, 80, 23, 16, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,9,36076,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 548, 694, 924, 1272, 1683, 2153, 2722, 3315, 3669, 3902, 3626, 3081, 2435, 1830, 1238, 799, 510, 306, 160, 85, 27, 11, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,0,36334,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 457, 570, 687, 915, 1230, 1612, 2062, 2646, 3170, 3607, 3773, 3524, 3054, 2541, 1994, 1446, 909, 631, 406, 246, 146, 66, 18, 10, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,0,36306,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 584, 782, 1020, 1420, 1755, 2367, 2896, 3430, 3650, 3739, 3461, 2909, 2266, 1779, 1269, 829, 490, 273, 165, 73, 38, 12, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,8,35857,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 500, 547, 667, 874, 1229, 1648, 2253, 2917, 3472, 3791, 3878, 3561, 3012, 2320, 1681, 1137, 714, 473, 306, 158, 73, 21, 11, 1, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,1,36413,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 500, 574, 798, 1006, 1318, 1712, 2223, 2786, 3407, 3666, 3849, 3585, 3163, 2419, 1847, 1164, 777, 479, 276, 154, 67, 29, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,Degree_total_noisy,3,36054,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 562, 693, 911, 1192, 1483, 2007, 2538, 2915, 3451, 3680, 3494, 3251, 2741, 2066, 1539, 1031, 625, 374, 213, 114, 54, 21, 7, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,3,36259,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 458, 557, 723, 927, 1238, 1625, 2154, 2824, 3298, 3867, 3866, 3585, 3122, 2401, 1738, 1237, 856, 546, 341, 165, 78, 27, 5, 6, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,6,35695,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 507, 562, 683, 839, 1136, 1490, 1934, 2431, 2939, 3259, 3502, 3396, 3072, 2641, 2108, 1638, 1129, 771, 473, 277, 165, 80, 37, 13, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,2,36051,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 532, 715, 946, 1266, 1705, 2205, 2680, 3134, 3543, 3675, 3568, 3162, 2517, 1818, 1389, 894, 572, 340, 173, 71, 35, 12, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,5,35852,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 499, 537, 736, 938, 1233, 1576, 2010, 2476, 2969, 3306, 3554, 3513, 3095, 2633, 2059, 1497, 1066, 679, 410, 257, 124, 56, 14, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,4,36348,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 575, 809, 1012, 1328, 1740, 2275, 2788, 3365, 3698, 3732, 3427, 2986, 2476, 1773, 1284, 813, 541, 330, 180, 79, 29, 5, 4, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,9,36076,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 565, 752, 1078, 1340, 1831, 2281, 2705, 3333, 3560, 3585, 3413, 3058, 2453, 1788, 1267, 827, 524, 321, 166, 89, 32, 13, 4, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,1,36459,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 434, 568, 745, 990, 1389, 1856, 2432, 2959, 3591, 3891, 3926, 3541, 2957, 2271, 1599, 1064, 717, 463, 244, 127, 56, 23, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,4,36015,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 523, 721, 946, 1280, 1703, 2200, 2881, 3455, 3847, 3910, 3601, 3001, 2413, 1693, 1181, 680, 437, 231, 137, 66, 22, 3, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,3,36169,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 551, 682, 856, 1112, 1496, 1946, 2525, 3208, 3654, 3787, 3749, 3284, 2705, 2002, 1431, 882, 546, 328, 191, 79, 35, 14, 4, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,7,36758,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 418, 543, 598, 852, 1112, 1399, 1956, 2488, 3149, 3678, 3927, 3942, 3471, 2780, 2134, 1496, 992, 589, 326, 165, 82, 31, 9, 8, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.5,DegGreedy_private,8,36309,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 541, 743, 963, 1353, 1728, 2271, 2810, 3278, 3533, 3612, 3531, 3088, 2525, 1858, 1299, 860, 580, 341, 169, 88, 26, 10, 3, 1, 0, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,0,36278,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 519, 651, 911, 1248, 1645, 2137, 2765, 3314, 3756, 3837, 3572, 3205, 2527, 1886, 1330, 826, 501, 300, 152, 68, 26, 9, 4, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,7,35961,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 522, 719, 921, 1263, 1630, 2121, 2670, 3182, 3636, 3805, 3619, 3099, 2544, 1865, 1305, 874, 546, 302, 157, 62, 25, 5, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,2,35759,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 516, 676, 903, 1118, 1526, 1959, 2464, 3031, 3386, 3630, 3565, 3265, 2796, 2088, 1466, 953, 597, 377, 186, 104, 41, 24, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,6,35911,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 550, 747, 1075, 1321, 1755, 2246, 2743, 3295, 3577, 3614, 3437, 2954, 2368, 1823, 1259, 855, 570, 323, 173, 81, 31, 15, 6, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,1,36124,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 597, 740, 994, 1326, 1742, 2295, 2840, 3481, 3688, 3778, 3622, 3079, 2396, 1737, 1145, 723, 433, 219, 134, 40, 18, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,8,36159,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 553, 728, 946, 1229, 1619, 1966, 2619, 3180, 3497, 3792, 3572, 3173, 2562, 1955, 1387, 949, 607, 366, 203, 99, 60, 6, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,5,36247,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 542, 737, 952, 1331, 1714, 2292, 2842, 3200, 3587, 3738, 3621, 3143, 2456, 1821, 1258, 814, 546, 326, 146, 68, 25, 5, 4, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,9,36384,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 462, 571, 784, 1098, 1513, 2018, 2504, 3150, 3523, 3888, 3831, 3500, 2874, 2202, 1519, 1018, 631, 337, 201, 86, 36, 19, 6, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,4,36099,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 508, 601, 778, 1001, 1392, 1807, 2230, 2848, 3398, 3707, 3772, 3394, 2997, 2338, 1754, 1154, 803, 504, 269, 134, 55, 26, 11, 6, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,5,36339,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 539, 733, 1012, 1351, 1779, 2294, 2903, 3340, 3704, 3922, 3663, 3090, 2425, 1721, 1202, 698, 420, 233, 120, 66, 32, 10, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,3,35742,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 454, 532, 633, 814, 1130, 1447, 1928, 2420, 2926, 3513, 3775, 3680, 3289, 2708, 2135, 1520, 930, 595, 340, 203, 99, 37, 20, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,6,36374,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 560, 734, 926, 1238, 1544, 1997, 2546, 3085, 3494, 3735, 3564, 3248, 2697, 2013, 1490, 993, 614, 404, 232, 121, 48, 20, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,8,36248,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 546, 739, 956, 1313, 1729, 2212, 2727, 3216, 3625, 3804, 3664, 3116, 2561, 1833, 1264, 817, 541, 280, 152, 54, 9, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,9,35836,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 566, 764, 1028, 1343, 1777, 2257, 2766, 3281, 3686, 3665, 3388, 2999, 2321, 1712, 1213, 815, 542, 325, 194, 73, 24, 7, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,7,35531,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 538, 733, 1006, 1366, 1774, 2275, 2895, 3332, 3636, 3726, 3386, 2854, 2215, 1648, 1188, 776, 522, 285, 149, 85, 24, 14, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,DegGreedy_private,0,36330,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 550, 632, 900, 1205, 1660, 2127, 2707, 3420, 3735, 3895, 3689, 3155, 2609, 1847, 1275, 807, 506, 273, 151, 56, 21, 4, 4, 1, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.6,Degree_total_noisy,2,35786,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 577, 762, 953, 1321, 1736, 2219, 2774, 3208, 3627, 3591, 3462, 2971, 2333, 1770, 1315, 833, 571, 349, 175, 91, 35, 13, 9, 6, 2, 3, 1, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,2,36088,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 549, 667, 903, 1195, 1563, 2143, 2769, 3346, 3810, 3887, 3713, 3053, 2515, 1703, 1221, 800, 536, 310, 183, 100, 31, 15, 8, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,6,36136,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 567, 695, 957, 1267, 1684, 2339, 2896, 3383, 3759, 3858, 3557, 3021, 2314, 1746, 1198, 756, 483, 311, 153, 63, 24, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,3,35850,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 454, 543, 667, 893, 1158, 1564, 1934, 2437, 2915, 3350, 3468, 3473, 3184, 2642, 2096, 1605, 1079, 721, 474, 286, 156, 72, 47, 14, 7, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,0,36037,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 484, 559, 711, 904, 1235, 1602, 2017, 2657, 3213, 3686, 3792, 3697, 3286, 2512, 1792, 1276, 861, 517, 296, 179, 84, 31, 17, 6, 4, 4, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,1,36104,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 471, 573, 737, 970, 1307, 1734, 2291, 2945, 3362, 3862, 3813, 3490, 2979, 2343, 1717, 1186, 720, 463, 271, 147, 66, 35, 6, 3, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,5,35951,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 541, 718, 917, 1291, 1664, 2218, 2756, 3186, 3569, 3693, 3450, 3053, 2548, 1901, 1264, 891, 536, 313, 182, 90, 37, 22, 6, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,4,36107,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 462, 548, 668, 908, 1160, 1631, 2103, 2677, 3207, 3626, 3759, 3581, 3208, 2578, 1909, 1352, 919, 537, 330, 177, 100, 45, 9, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,7,36274,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 599, 728, 1004, 1402, 1831, 2351, 2901, 3445, 3769, 3842, 3498, 2916, 2317, 1637, 1177, 769, 505, 265, 140, 57, 21, 6, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,8,35787,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 514, 581, 853, 1059, 1447, 1841, 2405, 3008, 3423, 3777, 3750, 3422, 2880, 2172, 1516, 1031, 662, 400, 220, 114, 63, 27, 8, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,Degree_total_noisy,9,36088,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 561, 738, 1010, 1363, 1787, 2329, 2876, 3460, 3766, 3836, 3542, 3049, 2259, 1684, 1100, 742, 441, 263, 121, 53, 14, 7, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,3,36213,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 576, 698, 955, 1222, 1654, 2051, 2737, 3268, 3780, 3741, 3597, 3114, 2497, 1852, 1308, 853, 553, 338, 187, 94, 39, 15, 6, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,2,35601,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 489, 577, 699, 886, 1197, 1594, 2104, 2649, 3234, 3587, 3710, 3555, 2987, 2488, 1892, 1338, 830, 565, 293, 194, 75, 31, 12, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,1,36370,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 445, 508, 660, 928, 1244, 1684, 2139, 2771, 3415, 3789, 3865, 3690, 3078, 2576, 1833, 1303, 814, 500, 272, 160, 55, 23, 7, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,0,36217,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 536, 708, 894, 1143, 1563, 2056, 2598, 3080, 3569, 3733, 3671, 3235, 2671, 2018, 1419, 931, 594, 356, 215, 78, 40, 11, 9, 3, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,8,35776,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 484, 584, 718, 988, 1387, 1778, 2418, 2908, 3491, 3753, 3733, 3473, 2873, 2261, 1665, 1107, 699, 408, 233, 121, 62, 17, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,5,35744,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 556, 693, 945, 1257, 1687, 2172, 2602, 3101, 3486, 3620, 3449, 3113, 2507, 1952, 1371, 918, 556, 341, 179, 98, 30, 14, 1, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,6,36051,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 595, 739, 930, 1253, 1712, 2172, 2810, 3354, 3689, 3749, 3540, 3077, 2440, 1826, 1235, 792, 496, 306, 147, 63, 32, 5, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,7,36017,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 465, 570, 735, 966, 1252, 1674, 2067, 2641, 3141, 3503, 3721, 3574, 3145, 2547, 1904, 1317, 892, 595, 331, 196, 103, 41, 18, 6, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,4,36273,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 553, 784, 982, 1389, 1876, 2375, 2937, 3540, 3902, 3909, 3570, 2938, 2260, 1591, 1058, 692, 412, 220, 105, 47, 21, 11, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,0,36386,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 458, 588, 738, 980, 1274, 1697, 2193, 2743, 3318, 3605, 3884, 3658, 3058, 2443, 1876, 1291, 848, 515, 310, 165, 80, 34, 10, 5, 3, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.7,DegGreedy_private,9,36445,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 484, 564, 743, 911, 1205, 1627, 2250, 2727, 3161, 3637, 3733, 3645, 3131, 2546, 1879, 1333, 957, 569, 357, 196, 115, 31, 21, 11, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,5,36147,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 548, 680, 944, 1196, 1576, 2111, 2796, 3325, 3673, 3889, 3606, 3161, 2543, 1884, 1247, 864, 503, 272, 139, 69, 22, 10, 4, 3, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,4,36204,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 571, 700, 958, 1217, 1581, 2132, 2738, 3188, 3654, 3888, 3571, 3176, 2552, 1847, 1354, 809, 548, 315, 178, 71, 36, 10, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,2,36238,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 554, 757, 995, 1328, 1744, 2220, 2863, 3356, 3796, 3879, 3619, 3049, 2331, 1765, 1204, 750, 470, 260, 137, 50, 27, 7, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,8,35868,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 508, 557, 739, 976, 1271, 1640, 2152, 2756, 3246, 3560, 3703, 3471, 3161, 2524, 1809, 1276, 823, 502, 313, 165, 71, 21, 8, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,1,36065,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 421, 547, 664, 801, 1068, 1491, 1965, 2469, 2954, 3432, 3649, 3648, 3312, 2694, 2066, 1549, 1085, 692, 436, 271, 136, 73, 21, 5, 4, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,7,35826,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 515, 612, 768, 980, 1416, 1881, 2425, 2902, 3385, 3679, 3639, 3268, 2936, 2278, 1722, 1148, 741, 452, 266, 131, 57, 9, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,1,36532,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 547, 773, 963, 1223, 1725, 2206, 2860, 3263, 3753, 3860, 3704, 3238, 2508, 1864, 1212, 810, 457, 255, 133, 45, 22, 8, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,6,36538,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 447, 536, 684, 910, 1181, 1479, 2009, 2533, 3160, 3587, 3854, 3824, 3362, 2646, 2052, 1388, 991, 589, 353, 194, 90, 43, 7, 5, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,2,36379,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 502, 561, 733, 987, 1372, 1788, 2308, 2930, 3451, 3828, 3879, 3559, 2951, 2388, 1694, 1183, 725, 468, 229, 128, 53, 22, 7, 10, 7, 5, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,9,36218,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 570, 728, 1002, 1288, 1710, 2155, 2724, 3261, 3701, 3985, 3586, 3176, 2399, 1789, 1248, 851, 472, 284, 141, 56, 18, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,Degree_total_noisy,3,36362,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 602, 729, 1035, 1387, 1819, 2369, 3017, 3508, 3917, 3784, 3474, 2911, 2266, 1641, 1164, 734, 438, 259, 121, 46, 18, 12, 6, 3, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,0,36501,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 588, 763, 1049, 1439, 1898, 2512, 3034, 3526, 3913, 3886, 3512, 2946, 2288, 1578, 1056, 648, 386, 217, 100, 42, 7, 3, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,5,36142,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 599, 815, 1099, 1463, 1965, 2514, 3131, 3540, 3738, 3701, 3338, 2833, 2167, 1602, 1032, 661, 414, 238, 119, 48, 15, 3, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,7,35569,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 496, 579, 719, 935, 1214, 1615, 2086, 2610, 3028, 3375, 3563, 3401, 2991, 2511, 1972, 1432, 988, 639, 379, 217, 110, 54, 24, 15, 4, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,8,36124,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 542, 712, 913, 1235, 1658, 2148, 2630, 3184, 3614, 3785, 3556, 3135, 2519, 1962, 1341, 907, 544, 322, 174, 92, 39, 21, 8, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,6,36270,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 580, 811, 1070, 1428, 1902, 2457, 3062, 3536, 3833, 3807, 3463, 2941, 2218, 1593, 1040, 657, 396, 202, 118, 43, 15, 6, 1, 2, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,9,35882,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 572, 726, 987, 1280, 1786, 2268, 2839, 3316, 3713, 3875, 3574, 3010, 2371, 1618, 1203, 744, 488, 233, 127, 50, 25, 6, 0, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,4,35759,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 451, 489, 658, 833, 1129, 1427, 1832, 2342, 2841, 3326, 3581, 3548, 3311, 2789, 2176, 1612, 1108, 711, 449, 280, 141, 75, 25, 6, 5, 1, 0, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.8,DegGreedy_private,3,36226,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 583, 801, 1029, 1271, 1736, 2191, 2729, 3275, 3660, 3800, 3521, 2967, 2408, 1857, 1284, 873, 536, 322, 167, 81, 35, 6, 3, 0, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,0.9,Degree_total_noisy,0,35996,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 449, 527, 744, 938, 1261, 1683, 2283, 2804, 3346, 3705, 3865, 3491, 2956, 2373, 1748, 1246, 839, 547, 302, 158, 78, 29, 9, 5, 0]"
