G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,agent,trial_id,q_age_count,infection_count,infections_step
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.19419153729823155, 0.20257842010182295, 0.1998338445807771, 0.32689374682257244, 0.3214412181303116]",30398,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 468, 534, 603, 718, 882, 994, 1239, 1444, 1706, 1952, 2164, 2342, 2484, 2298, 2157, 1919, 1616, 1237, 943, 610, 454, 264, 138, 83, 25, 17, 5, 4, 3, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.1948705286873862, 0.20545245524716702, 0.19989775051124745, 0.3223182511438739, 0.3209100566572238]",30484,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 430, 468, 525, 603, 733, 785, 913, 1097, 1307, 1639, 1858, 2099, 2376, 2428, 2485, 2354, 2119, 1758, 1319, 938, 668, 433, 282, 146, 65, 28, 8, 3, 4, 2, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.18391407672602697, 0.1862374774182953, 0.1877556237218814, 0.30477885104219626, 0.3043555240793201]",31071,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 507, 510, 621, 809, 951, 1150, 1436, 1732, 2032, 2351, 2614, 2830, 2803, 2547, 2173, 1729, 1272, 911, 632, 386, 255, 113, 63, 17, 7, 2, 2, 5, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.18696953797722293, 0.19058958778124488, 0.19350715746421268, 0.30554143365531267, 0.3132082152974504]",31567,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 468, 484, 571, 647, 808, 1020, 1253, 1492, 1770, 2191, 2401, 2799, 2762, 2742, 2455, 2090, 1660, 1186, 893, 602, 342, 182, 82, 28, 14, 7, 5, 1, 1, 0, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.1815067436190241, 0.18943997372310725, 0.18743609406952966, 0.30096593797661414, 0.30249645892351273]",31375,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 515, 576, 722, 873, 1106, 1370, 1698, 2118, 2432, 2787, 2879, 2858, 2545, 2262, 1792, 1364, 939, 636, 392, 241, 100, 49, 14, 5, 1, 0, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.1918767939261134, 0.1983905403186073, 0.1942101226993865, 0.32003050330452465, 0.3204674220963173]",30971,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 447, 524, 541, 655, 779, 859, 1019, 1209, 1476, 1713, 2035, 2317, 2479, 2621, 2459, 2301, 1942, 1560, 1225, 846, 602, 376, 223, 89, 35, 19, 8, 2, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.1922471528656523, 0.19929380850714404, 0.19516871165644173, 0.32486019318759535, 0.31728045325779036]",30436,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 468, 516, 569, 661, 763, 919, 1079, 1301, 1445, 1777, 2055, 2299, 2440, 2428, 2337, 2162, 1916, 1524, 1165, 805, 517, 331, 171, 103, 49, 15, 9, 1, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.17832782938798186, 0.18336344227295123, 0.18155674846625766, 0.2968988307066599, 0.29913243626062325]",32001,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 495, 542, 655, 787, 1020, 1244, 1546, 1883, 2234, 2558, 2828, 2993, 2815, 2587, 2135, 1703, 1251, 861, 568, 358, 190, 75, 26, 19, 10, 5, 2, 0, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.1845004783802969, 0.18746920676629988, 0.1877556237218814, 0.30808337569903405, 0.3040899433427762]",31769,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 521, 570, 656, 813, 1001, 1236, 1543, 1850, 2161, 2436, 2621, 2722, 2684, 2498, 2224, 1698, 1349, 1017, 689, 423, 250, 117, 47, 23, 6, 4, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.19246319558038333, 0.1951059287239284, 0.19472137014314927, 0.3210472801220132, 0.3117917847025496]",31031,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 518, 477, 530, 611, 711, 858, 1070, 1330, 1605, 2002, 2320, 2469, 2602, 2592, 2476, 2177, 1842, 1433, 1006, 752, 436, 319, 151, 71, 31, 17, 5, 5, 1, 1, 2, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.16761828338631524, 0.2908523567088192, 0.169670245398773, 0.2783426537874936, 0.29089943342776203]",30406,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 475, 589, 737, 898, 1033, 1234, 1505, 1797, 2106, 2338, 2453, 2551, 2471, 2241, 1899, 1557, 1234, 863, 602, 347, 219, 97, 39, 20, 11, 5, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.16508749729946606, 0.28329775004105767, 0.1695424335378323, 0.2841891204880529, 0.27354815864022664]",31081,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 516, 597, 741, 901, 1195, 1533, 1853, 2199, 2529, 2713, 2708, 2745, 2438, 2077, 1687, 1301, 910, 565, 367, 203, 122, 49, 23, 16, 9, 3, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.1651800870343508, 0.28469370996879617, 0.17171523517382414, 0.271733604473818, 0.2805417847025496]",31357,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 502, 548, 638, 752, 931, 1097, 1341, 1594, 2021, 2283, 2611, 2695, 2729, 2626, 2339, 1897, 1459, 1040, 689, 462, 240, 135, 66, 34, 9, 8, 0, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.17119841980185796, 0.28937428149121364, 0.17267382413087934, 0.2846975088967972, 0.2827549575070821]",30807,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 459, 581, 696, 836, 1031, 1303, 1568, 1927, 2192, 2435, 2634, 2620, 2490, 2203, 1930, 1510, 1230, 876, 546, 315, 175, 85, 32, 23, 10, 11, 5, 3, 0, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.17042683867781858, 0.2902775496797504, 0.17695552147239263, 0.2831723436705643, 0.28160410764872523]",30818,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 503, 510, 626, 780, 912, 1085, 1286, 1521, 1823, 2070, 2373, 2531, 2566, 2523, 2251, 1875, 1571, 1184, 850, 594, 370, 213, 104, 34, 21, 7, 13, 1, 6, 1, 1, 0, 2, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.16832813802043148, 0.2814912136639842, 0.16673057259713703, 0.27478393492628367, 0.27992209631728043]",31879,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 506, 551, 615, 759, 940, 1102, 1362, 1750, 2031, 2349, 2751, 2864, 2874, 2604, 2293, 1847, 1447, 1016, 729, 427, 242, 122, 50, 27, 8, 3, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.17610567575074842, 0.30349811134833304, 0.17765848670756645, 0.28647686832740216, 0.29187322946175637]",30632,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 484, 491, 565, 660, 840, 964, 1133, 1366, 1629, 1852, 2134, 2379, 2446, 2471, 2309, 2094, 1775, 1435, 1086, 786, 511, 314, 170, 79, 28, 14, 5, 2, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.17255640258016727, 0.3025127278699294, 0.1765081799591002, 0.28774783934926285, 0.2936437677053824]",30632,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 508, 530, 619, 758, 906, 1124, 1320, 1524, 1787, 2113, 2299, 2525, 2504, 2356, 2183, 1847, 1438, 1137, 813, 554, 351, 204, 91, 46, 19, 7, 2, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.1659208049134286, 0.2860896698965347, 0.1685838445807771, 0.2775800711743772, 0.2791253541076487]",31293,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 503, 514, 673, 796, 940, 1162, 1456, 1758, 2082, 2344, 2585, 2586, 2716, 2536, 2166, 1788, 1413, 1032, 710, 424, 259, 152, 57, 24, 5, 2, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.1747785562174007, 0.2957792741008376, 0.18027862985685073, 0.29334011184544995, 0.2931126062322946]",30103,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 490, 592, 651, 718, 953, 1051, 1274, 1407, 1715, 1960, 2227, 2450, 2478, 2396, 2120, 1822, 1494, 1162, 805, 554, 332, 196, 91, 36, 15, 4, 6, 1, 1, 0]"
